Simulator Program
=================

Uploading Configuration Files

Uploading Meta Data Files

=================
Begin Simulation

Time:  6.362407, OS: Process 0 selected with 978 ms remaining
Time:  6.371165, OS: Process 0 set in RUNNING state
Time:  6.378586, OS: Process 0 run operation start
Time:  6.389890, OS: Process 0 run cycle complete
Time:  6.396657, OS: Process 0 set in READY state
Time:  6.404883, OS: Process 0 selected with 972 ms remaining
Time:  6.412447, OS: Process 0 set in RUNNING state
Time:  6.422687, OS: Process 0 run operation start
Time:  6.432565, OS: Process 0 run cycle complete
Time:  6.439555, OS: Process 0 set in READY state
Time:  6.446542, OS: Process 0 selected with 966 ms remaining
Time:  6.453758, OS: Process 0 set in RUNNING state
Time:  6.462375, OS: Process 0 run operation start
Time:  6.474931, OS: Process 0 run cycle complete
Time:  6.482852, OS: Process 0 set in READY state
Time:  6.490107, OS: Process 0 selected with 960 ms remaining
Time:  6.498644, OS: Process 0 set in RUNNING state
Time:  6.507326, OS: Process 0 run operation start
Time:  6.518414, OS: Process 0 run cycle complete
Time:  6.526002, OS: Process 0 set in READY state
Time:  6.534181, OS: Process 0 selected with 954 ms remaining
Time:  6.540276, OS: Process 0 set in RUNNING state
Time:  6.548767, OS: Process 0 run operation start
Time:  6.559878, OS: Process 0 run operation end
Time:  6.569225, OS: Process 0 set in READY state
Time:  6.578238, OS: Process 0 selected with 950 ms remaining
Time:  6.586397, OS: Process 0 set in RUNNING state
Time:  6.594110, OS: Process 0 keyboard input start
Time:  6.600681, OS: Process 0 set in BLOCKED state
Time:  6.607186, OS: System Idle
#
#
#
#
Time:  6.943243, OS: Interrupt by Process 0
#
#
#
#
#Time:  6.951566, OS: Process 0 keyboard IO end
Time:  6.960824, OS: Process 0 set in READY state
Time:  6.969739, OS: Process 0 selected with 614 ms remaining
Time:  6.978305, OS: Process 0 set in RUNNING state
Time:  6.986509, OS: Process 0 keyboard input start
Time:  6.993622, OS: Process 0 set in BLOCKED state
Time:  7.003925, OS: System Idle
#
#
#
#
Time:  7.075983, OS: Interrupt by Process 0
#
#
#
#
#Time:  7.085903, OS: Process 0 keyboard IO end
Time:  7.093580, OS: Process 0 set in READY state
Time:  7.103315, OS: Process 0 selected with 542 ms remaining
Time:  7.110936, OS: Process 0 set in RUNNING state
Time:  7.119110, OS: Process 0 printer output start
Time:  7.127359, OS: Process 0 set in BLOCKED state
Time:  7.135687, OS: System Idle
#
#
#
#
Time:  7.229745, OS: Interrupt by Process 0
#
#
#
#
#Time:  7.241372, OS: Process 0 printer IO end
Time:  7.253954, OS: Process 0 set in READY state
Time:  7.262921, OS: Process 0 selected with 448 ms remaining
Time:  7.274581, OS: Process 0 set in RUNNING state
Time:  7.282275, OS: Process 0 run operation start
Time:  7.291769, OS: Process 0 run cycle complete
Time:  7.300731, OS: Process 0 set in READY state
Time:  7.312602, OS: Process 0 selected with 442 ms remaining
Time:  7.324364, OS: Process 0 set in RUNNING state
Time:  7.332675, OS: Process 0 run operation start
Time:  7.344950, OS: Process 0 run cycle complete
Time:  7.354095, OS: Process 0 set in READY state
Time:  7.361044, OS: Process 0 selected with 436 ms remaining
Time:  7.369503, OS: Process 0 set in RUNNING state
Time:  7.379406, OS: Process 0 run operation start
Time:  7.392119, OS: Process 0 run cycle complete
Time:  7.405754, OS: Process 0 set in READY state
Time:  7.418627, OS: Process 0 selected with 430 ms remaining
Time:  7.433390, OS: Process 0 set in RUNNING state
Time:  7.448958, OS: Process 0 run operation start
Time:  7.465552, OS: Process 0 run cycle complete
Time:  7.475569, OS: Process 0 set in READY state
Time:  7.487962, OS: Process 0 selected with 424 ms remaining
Time:  7.498438, OS: Process 0 set in RUNNING state
Time:  7.510500, OS: Process 0 run operation start
Time:  7.529398, OS: Process 0 run cycle complete
Time:  7.539287, OS: Process 0 set in READY state
Time:  7.551484, OS: Process 0 selected with 418 ms remaining
Time:  7.558416, OS: Process 0 set in RUNNING state
Time:  7.565743, OS: Process 0 run operation start
Time:  7.576613, OS: Process 0 run cycle complete
Time:  7.583023, OS: Process 0 set in READY state
Time:  7.594633, OS: Process 0 selected with 412 ms remaining
Time:  7.609781, OS: Process 0 set in RUNNING state
Time:  7.623889, OS: Process 0 run operation start
Time:  7.681285, OS: Process 0 run cycle complete
Time:  7.691189, OS: Process 0 set in READY state
Time:  7.702146, OS: Process 0 selected with 406 ms remaining
Time:  7.713356, OS: Process 0 set in RUNNING state
Time:  7.724397, OS: Process 0 run operation start
Time:  7.736307, OS: Process 0 run cycle complete
Time:  7.742551, OS: Process 0 set in READY state
Time:  7.749211, OS: Process 0 selected with 400 ms remaining
Time:  7.754147, OS: Process 0 set in RUNNING state
Time:  7.764665, OS: Process 0 run operation start
Time:  7.778147, OS: Process 0 run cycle complete
Time:  7.789397, OS: Process 0 set in READY state
Time:  7.804217, OS: Process 0 selected with 394 ms remaining
Time:  7.812215, OS: Process 0 set in RUNNING state
Time:  7.824231, OS: Process 0 run operation start
Time:  7.835779, OS: Process 0 run cycle complete
Time:  7.844619, OS: Process 0 set in READY state
Time:  7.851787, OS: Process 0 selected with 388 ms remaining
Time:  7.859849, OS: Process 0 set in RUNNING state
Time:  7.869961, OS: Process 0 run operation start
Time:  7.884553, OS: Process 0 run cycle complete
Time:  7.896075, OS: Process 0 set in READY state
Time:  7.906476, OS: Process 0 selected with 382 ms remaining
Time:  7.913583, OS: Process 0 set in RUNNING state
Time:  7.921499, OS: Process 0 run operation start
Time:  7.934423, OS: Process 0 run cycle complete
Time:  7.944989, OS: Process 0 set in READY state
Time:  7.951447, OS: Process 0 selected with 376 ms remaining
Time:  7.960144, OS: Process 0 set in RUNNING state
Time:  7.968482, OS: Process 0 run operation start
Time:  7.979328, OS: Process 0 run cycle complete
Time:  7.986801, OS: Process 0 set in READY state
Time:  7.995358, OS: Process 0 selected with 370 ms remaining
Time:  8.002906, OS: Process 0 set in RUNNING state
Time:  8.009633, OS: Process 0 run operation start
Time:  8.020797, OS: Process 0 run cycle complete
Time:  8.028892, OS: Process 0 set in READY state
Time:  8.034849, OS: Process 0 selected with 364 ms remaining
Time:  8.040996, OS: Process 0 set in RUNNING state
Time:  8.051556, OS: Process 0 run operation start
Time:  8.064481, OS: Process 0 run cycle complete
Time:  8.073359, OS: Process 0 set in READY state
Time:  8.085707, OS: Process 0 selected with 358 ms remaining
Time:  8.095092, OS: Process 0 set in RUNNING state
Time:  8.102971, OS: Process 0 run operation start
Time:  8.116752, OS: Process 0 run cycle complete
Time:  8.123981, OS: Process 0 set in READY state
Time:  8.132516, OS: Process 0 selected with 352 ms remaining
Time:  8.141907, OS: Process 0 set in RUNNING state
Time:  8.147955, OS: Process 0 run operation start
Time:  8.157809, OS: Process 0 run cycle complete
Time:  8.166115, OS: Process 0 set in READY state
Time:  8.172696, OS: Process 0 selected with 346 ms remaining
Time:  8.183612, OS: Process 0 set in RUNNING state
Time:  8.190450, OS: Process 0 run operation start
Time:  8.206485, OS: Process 0 run cycle complete
Time:  8.213143, OS: Process 0 set in READY state
Time:  8.223551, OS: Process 0 selected with 340 ms remaining
Time:  8.233193, OS: Process 0 set in RUNNING state
Time:  8.244179, OS: Process 0 run operation start
Time:  8.257596, OS: Process 0 run cycle complete
Time:  8.268915, OS: Process 0 set in READY state
Time:  8.275840, OS: Process 0 selected with 334 ms remaining
Time:  8.283178, OS: Process 0 set in RUNNING state
Time:  8.293213, OS: Process 0 run operation start
Time:  8.305747, OS: Process 0 run cycle complete
Time:  8.311680, OS: Process 0 set in READY state
Time:  8.317015, OS: Process 0 selected with 328 ms remaining
Time:  8.325432, OS: Process 0 set in RUNNING state
Time:  8.337246, OS: Process 0 run operation start
Time:  8.347441, OS: Process 0 run cycle complete
Time:  8.356287, OS: Process 0 set in READY state
Time:  8.367345, OS: Process 0 selected with 322 ms remaining
Time:  8.375108, OS: Process 0 set in RUNNING state
Time:  8.383829, OS: Process 0 run operation start
Time:  8.396579, OS: Process 0 run cycle complete
Time:  8.403944, OS: Process 0 set in READY state
Time:  8.411120, OS: Process 0 selected with 316 ms remaining
Time:  8.419305, OS: Process 0 set in RUNNING state
Time:  8.427805, OS: Process 0 run operation start
Time:  8.442858, OS: Process 0 run cycle complete
Time:  8.449231, OS: Process 0 set in READY state
Time:  8.459538, OS: Process 0 selected with 310 ms remaining
Time:  8.468541, OS: Process 0 set in RUNNING state
Time:  8.478044, OS: Process 0 run operation start
Time:  8.492851, OS: Process 0 run cycle complete
Time:  8.499249, OS: Process 0 set in READY state
Time:  8.508257, OS: Process 0 selected with 304 ms remaining
Time:  8.516198, OS: Process 0 set in RUNNING state
Time:  8.523645, OS: Process 0 run operation start
Time:  8.537058, OS: Process 0 run operation end
Time:  8.545177, OS: Process 0 set in READY state
Time:  8.553100, OS: Process 0 selected with 298 ms remaining
Time:  8.560803, OS: Process 0 set in RUNNING state
Time:  8.570311, OS: Process 0 printer output start
Time:  8.577751, OS: Process 0 set in BLOCKED state
Time:  8.585559, OS: System Idle
#
#
#
#
Time:  8.695612, OS: Interrupt by Process 0
#
#
#
#
#Time:  8.704114, OS: Process 0 printer IO end
Time:  8.709942, OS: Process 0 set in READY state
Time:  8.720416, OS: Process 0 selected with 188 ms remaining
Time:  8.731121, OS: Process 0 set in RUNNING state
Time:  8.739122, OS: Process 0 printer output start
Time:  8.746515, OS: Process 0 set in BLOCKED state
Time:  8.755488, OS: System Idle
#
#
#
#
Time:  8.943549, OS: Interrupt by Process 0
#
#
#
#
#Time:  8.956394, OS: Process 0 printer IO end
Time:  8.963568, OS: Process 0 set in EXIT state
Time:  8.971014, OS: System Idle
